210SCBB 13AL|2889|3047|0|
210SCBB 13AM|2899|3055|0|
210SCBB 16AW|2909|3063|0|
210SCBB 16AX|2931|3080|0|
210SCBB 16AY|2953|3097|0|
210SCBB 16AZ|2975|3114|0|
210SCBB 17AW|2997|3131|0|
210SCBB 17AX|3019|3148|0|
210SCBB 17AY|3041|3165|0|
210SCBB 17AZ|3063|3182|0|
210SCBB 18AW|3085|3199|0|
210SCBB 18AX|3107|3216|0|
210SCBB 18AY|3129|3233|0|
210SCBB 18AZ|3151|3250|0|
210SCBB 19AW|3173|3267|0|
210SCBB 19AX|3195|3284|0|
210SCBB 19AY|3217|3301|0|
210SCBB 19AZ|3239|3318|0|
210SCBB 20AW|3263|3335|0|
210SCBB 20AX|3285|3352|0|
210SCBB 20AY|3307|3369|0|
210SCBB 20AZ|3329|3386|0|
210SCBB 20BB|3353|3403|0|
210SCBB 21CL|3364|3411|0|
210SCBB 21CY|3386|3428|0|
210SCBB 21CZ|3408|3445|0|
210SCBB 22DL|3452|3462|0|
210SCD  00AA|3474|3479|0|
210SCD  00AB|3480|3487|0|
210SCD  00AC|3486|3495|0|
210SCD  00AK|3492|3503|0|
210SCD  00AL|3498|3511|0|
210SCD  00AM|3504|3519|0|
210SCD  02AA|3510|3527|0|
210SCD  02AB|3522|3544|0|
210SCD  02AC|3534|3561|0|
210SCD  02AK|3546|3578|0|
210SCD  02AL|3558|3595|0|
210SCD  02AM|3570|3612|0|
210SCD  02AY|3582|3629|0|
210SCD  03BY|3594|3646|0|
210SCD  04CL|3604|3663|0|
210SCD  04DL|3614|3680|0|
210SCD  0AAB|3624|3697|0|
210SCD  0AAC|3628|3705|0|
210SCD  0AAL|3632|3713|0|
210SCD  0AAM|3636|3721|0|
210SCD  0BAB|3640|3729|0|
210SCD  0BAC|3644|3737|0|
210SCD  0BAL|3648|3745|0|
210SCD  0BAM|3652|3753|0|
210SCD  0CAB|3656|3761|0|
210SCD  0CAC|3660|3769|0|
210SCD  0CAL|3664|3777|0|
210SCD  0CAM|3668|3785|0|
210SCD  0DAB|3672|3793|0|
210SCD  0DAC|3676|3801|0|
210SCD  0DAL|3680|3809|0|
210SCD  0DAM|3684|3817|0|
210SCD  0EAB|3688|3825|0|
210SCD  0EAC|3692|3833|0|
210SCD  0EAL|3696|3841|0|
210SCD  0EAM|3700|3849|0|
210SCD  0FAB|3704|3857|0|
210SCD  0FAC|3708|3865|0|
210SCD  0FAL|3712|3873|0|
210SCD  0FAM|3716|3881|0|
210SCD  DTAA|3720|3889|0|
210SCD  DTAB|3726|3898|0|
210SCD  DTAC|3732|3907|0|
210SCD  DTAK|3738|3916|0|
210SCD  DTAL|3744|3925|0|
210SCD  DTAM|3750|3934|0|
210SCH  02AB|3756|3943|0|
210SCH  02AC|3768|3951|0|
210SCH  02AL|3775|3959|0|
210SCH  02AM|3788|3967|0|
210SCH  02AU|3795|3975|0|
210SCH  02AV|3804|3983|0|
210SCH  02AW|3813|3991|0|
210SCH 00ALB|3822|3999|0|
210SCH 00ALC|3835|4007|0|
210SCH 00ALL|3842|4015|0|
210SCH 00ALM|3855|4023|0|
210SCH 00ASU|3862|4031|0|
210SCH 00ASV|3875|4039|0|
210SCH 00ASW|3888|4047|0|
210SCH 02ALB|3901|4055|0|
210SCH 02ALC|3914|4063|0|
210SCH 02ALL|3921|4071|0|
210SCH 02ALM|3934|4079|0|
210SCH 02ALY|3941|4087|0|
210SCH 02ASE|3952|4095|0|
210SCH 02ASU|3963|4103|0|
210SCH 02ASV|3976|4111|0|
210SCH 02ASW|3989|4119|0|
